Nom;Adresse;lat;lon;Heure d'ouverture;heure fermeture;Categorie;Food;Tabac;Epicerie;Bar
Smoke & Soul;89 Rue de la Victoire 75009 Paris;48.8749004;2.3312077;;;Fast Food;0;0;0;4
;;;;;;Bar Lounge;0;0;0;4
Le Saint Médard;53 rue Censier 75005 Paris;48.83928;2.3503535;07:00;02:00;Brasserie;0;0;0;4
;;;;;;Café;0;0;0;4
L’Eglantine;21 Rue Fabre d'Eglantine 75012 Paris;48.8470581;2.3953585;;;Nourriture;0;0;0;4
;;;;;;Bar;0;0;0;4
Le petit Cuba;1 rue du Dr Heulin 75017 Paris;48.8895545;2.3224644;;;Restaurant Amérique latine;0;0;0;4
;;;;;;Bar;0;0;0;4
Chair de Poule;141 rue Saint Maur 75011 Paris;48.8676377;2.3753693;18:00;02:00;Restaurant Français;0;0;0;4
;;;;;;Restaurant Européen moderne;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
La Serena;92 rue de Richelieu 75002 Paris;48.8702536;2.3397341;18:00;21:00;Pubs;0;0;0;4
;;;;;;Boîte de nuit. club;0;0;0;4
Bang;112 quai de Jemmapes 75010 Paris;48.8743992;2.3637057;19:30;23:00;Restaurant Grill;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
Le Grand Comptoir d’Alésia;125 rue Alésia 75014 Paris;48.8291095;2.3226838;06:30;02:00;Restaurant Français;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
;;;;;;Restaurant Basque;0;0;0;4
Corcoran’s;110 bd de Clichy 75018 Paris;48.8845437;2.3308573;10:00;03:30;Pub Irlandais;0;0;0;4
;;;;;;;0;0;0;4
Le Coeur Fou;55 rue Montmartre 75002 Paris;48.8658523;2.3441448;17:00;02:00;Bar;0;0;0;4
;;;;;;Jazz & Blues;0;0;0;4
Black Sheep;108 bd de Clichy 75018 Paris;48.884496;2.3310393;16:00;02:00;Pubs;0;0;0;4
;;;;;;;0;0;0;4
La Cave Lanrezac;3 rue du Gén Lanrezac 75017 Paris;48.8760491;2.2937173;12:00;13:45;Bar à vins;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
Le Fleurus;10 Boulevard Jourdan 75014 Paris;48.819677;2.3428099;11:00;00:00;Pubs;0;0;0;4
;;;;;;;0;0;0;4
O P’tit Paris;Cour des petites écuries 75010 Paris;48.8726202;2.3527838;14:00;01:30;Bar;0;0;0;4
;;;;;;;0;0;0;4
Mojito Habana;19 rue de Presbourg 75116 Paris;48.8738916;2.2924236;;;Bar Lounge;0;0;0;4
;;;;;;Jazz & Blues;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Bar à Vin Le Pas Sage;4 passage du Grand Cerf 75002 Paris;48.8647281;2.3497944;12:00;01:00;Bar à vins;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Au Rendez-vous Des Amis;114 rue Blomet 75015 Paris;48.8404371;2.298429;08:30;01:00;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Restaurant Vietnamien;0;0;0;4
O’Brien’s;77 rue Saint Dominique 75007 Paris;48.8596904;2.3087368;17:00;02:00;Pubs;0;0;0;4
;;;;;;;0;0;0;4
Le Café Gourmand;192 ave de France 75013 Paris;48.8359121;2.3719833;08:00;00:00;Brasserie;0;0;0;4
;;;;;;Pubs;0;0;0;4
;;;;;;Café;0;0;0;4
Brut;22 rue Lauriston 75016 Paris;48.8714704;2.2918504;15:00;00:00;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Retro Bottega;12 rue Saint-Bernard 75011 Paris;48.8513212;2.3816953;12:00;15:00;Restaurant Italien;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
Les Rigoles;334 Rue Des Pyrénées 75020 Paris;48.873439;2.3903001;;;Brasserie;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
Le Café des Antiquaires;15 rue de la Grange Bateliere 75009 Paris;48.8729576;2.3415102;18:00;00:00;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Maison Peret;6 rue Daguerre 75014 Paris;48.8336146;2.3309245;09:00;23:30;Bière. vins et liqueurs;0;0;0;4
;;;;;;Brasserie;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Le Royal Cambronne;2 place Cambronne 75015 Paris;48.8478496;2.3014461;06:00;02:00;Bar tabac presse et PMU;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Le Gymnase;96 avenue Jean Jaurès 75019 Paris;48.8851205;2.3797813;;;Nourriture;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
La Crémerie;38 rue Cler 75007 Paris;48.8566796;2.3062999;;;Bar;0;0;0;4
Café Rozier;14 quai de la Loire 75019 Paris;48.8838145;2.3718472;;;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
;;;;;;Café et thé;0;0;0;4
35’est;15 Quai de la Seine 75019 Paris;48.8847807;2.3707242;;;Pubs;0;0;0;4
The Bistrologist;16 Avenue de Friedland 75008 Paris;48.8747259;2.3010781;11:00;04:00;Bar Lounge;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
La Chope des Artistes;48 rue du Faubourg Saint-Martin 75010 Paris;48.870619;2.3569716;;;Restaurant Français;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
Cannibale Café;93 rue Jean-Pierre Timbaud 75011 Paris;48.8683875;2.379087;08:00;02:00;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Le Carbone 14;6 rue Emile Lepeu 75011 Paris;48.8555945;2.387229;17:30;02:00;Bistrot;0;0;0;4
;;;;;;Bar à bières;0;0;0;4
;;;;;;Burger;0;0;0;4
La Marmite;2 bd de Clichy 75018 Paris;48.8821641;2.3396562;;;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Le Paris London;16 place Madeleinela madeleine 75008 Paris;48.8707115;2.3255299;;;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
Café de la Paix;5 place de l'Opéra 75009 Paris;48.8710603;2.3318892;07:00;23:30;Restaurant Français;0;0;0;4
;;;;;;Bar Lounge;0;0;0;4
Le Parisien;54 rue du Four 75006 Paris;48.8522458;2.3303908;06:30;23:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Zen Café;46 rue de la Victoire 75009 Paris;48.8756314;2.3360306;;;Bar tabac presse et PMU;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Le Trésor;9 rue du Trésor 75004 Paris;48.8572638;2.3573574;12:00;01:00;Bar Lounge;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Blue Buoï Café;50 bd Vaugirard 75015 Paris;48.8410315;2.3154798;07:00;00:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Le Café Chineur;170 rue Alésia 75014 Paris;48.831989;2.314049;06:00;01:00;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
Le Mélange des Genres;44 bd Voltaire 75011 Paris;48.8633284;2.370264;;;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Express 14;73 Rue Daguerre 75014 Paris;48.8353657;2.3253744;19:00;02:00;Bar;0;0;0;4
;;;;;;Jazz & Blues;0;0;0;4
Sydr;6 rue de Tilsitt 75008 Paris;48.8739789;2.2972899;;;Restaurant Français;0;0;0;4
;;;;;;Bar des sports;0;0;0;4
Bistrot Chat Noir;68 bd de Clichy 75018 Paris;48.8836255;2.3340538;;;Bar Lounge;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Bistrot du Coin;73 ave Ledru Rollin 75012 Paris;48.8497375;2.3742644;;;Brasserie;0;0;0;4
;;;;;;Bar;0;0;0;4
Le Pub Saint Michel;19 quai St Michel 75005 Paris;48.8535613;2.3453484;12:00;05:30;Pubs;0;0;0;4
;;;;;;Bar à Cocktails;0;0;0;4
Les Enfants Rouges;9 rue de Beauce 75003 Paris;48.8628812;2.3611051;12:00;15:00;Bar à vins;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
Chez Mezig;44bis quai de la Loire 75019 Paris;48.8853883;2.3751111;08:00;22:30;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Café et thé;0;0;0;4
Le Dareau;8 Rue Dareau 75014 Paris;48.8317567;2.338705;;;Nourriture;0;0;0;4
;;;;;;Bar;0;0;0;4
Caves du Paradis;52 rue de l'Arbre Sec 75001 Paris;48.8609185;2.3426596;11:00;01:00;Bar à jus de fruits & smoothies;0;0;0;4
;;;;;;Restaurant;0;0;0;4
;;;;;;Bar à Cocktails;0;0;0;4
;;;;;;Bière. vins et liqueurs;0;0;0;4
;;;;;;Cours du soir & formation adulte;0;0;0;4
La Sardine;32 place Sainte-Marthe 75010 Paris;48.8741397;2.372301;;;Assiettes et planches;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Bianco;60 rue Montorgueil 75002 Paris;48.865029;2.3470059;07:00;02:00;Restaurant Italien;0;0;0;4
;;;;;;Bar Lounge;0;0;0;4
Certa;5 rue de l'Isly 75008 Paris;48.8746452;2.3258948;08:00;02:00;Restaurant Français;0;0;0;4
;;;;;;Bar des sports;0;0;0;4
;;;;;;Café;0;0;0;4
L’Inévitable;22 rue Linné 75005 Paris;48.8454711;2.3546926;;;Bar tabac presse et PMU;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Le Festin Nu;10 rue de la Fontaine du But 75018 Paris;48.8905131;2.3392696;18:00;01:30;Bar à tapas;0;0;0;4
;;;;;;Bar à Cocktails;0;0;0;4
;;;;;;Bar à bières;0;0;0;4
Les Idiots;115 bd de Ménilmontant 75011 Paris;48.8657052;2.3839464;;;Bar;0;0;0;4
;;;;;;Café;0;0;0;4
;;;;;;Café et thé;0;0;0;4
Les Mondes Bohèmes;31 rue des Vignoles 75020 Paris;48.8539355;2.3992624;09:30;00:30;Brasserie;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
La Zygothèque;15 bis rue de Tolbiac 75013 Paris;48.8292514;2.3748467;12:00;14:30;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
Le Cavalier Bleu;143 rue St Martin 75004 Paris;48.8615981;2.3513416;;;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Le vieux comptoire du Cap Horn;8 rue Birague 75004 Paris;48.8542789;2.3651031;12:00;02:00;Bar;0;0;0;4
;;;;;;;0;0;0;4
Sof’s Bar;43 rue Saint-Sauveur 75002 Paris;48.8660041;2.3479524;;;Bar;0;0;0;4
114;114 rue Oberkampf 75011 Paris;48.8659225;2.3791596;;;Bar Lounge;0;0;0;4
;;;;;;Boîte de nuit. club;0;0;0;4
The Harp;118 Boulevard de Clichy 75018 Paris;48.8845353;2.3303672;;;Bar des sports;0;0;0;4
Bistro des deux théâtres;18 rue Blanche 75009 Paris;48.8780716;2.3319455;12:00;00:00;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Bistrot;0;0;0;4
Bière & Malt;4 rue Poissonnière 75002 Paris;48.8686836;2.347776;17:00;00:00;Bar;0;0;0;4
;;;;;;Bière. vins et liqueurs;0;0;0;4
Le Ziem Café;1 rue Félix Ziem 75018 Paris;48.889445;2.3333429;;;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
Maldoror;10 rue Grand PrieuréPlace de la République - Oberkampf - Bataclan - 75011 Paris;48.8640236;2.3693823;20:00;02:00;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
La Comète;19 rue du Faubourg Montmartre 75009 Paris;48.8728108;2.3430337;07:00;02:00;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
La Fontaine d’Henri IV;42 rue des Cascades 75020 Paris;48.8711804;2.3914196;;;Bar tabac presse et PMU;0;0;0;4
Purple Bar;51-57 rue de Courcelles 75008 Paris;48.8769752;2.3069383;10:00;02:00;Bar;0;0;0;4
;;;;;;;0;0;0;4
La Cavetiere;41 Boulevard Bourdon 75004 Paris;48.8525086;2.3678268;;;Restaurant;0;0;0;4
;;;;;;Bar;0;0;0;4
Le Next;17 rue Tiquetonne 75002 Paris;48.864591;2.3485099;19:00;05:00;Bar;0;0;0;4
;;;;;;Boîte de nuit. club;0;0;0;4
Le Coffee Link;66 rue Pierre Charron 75008 Paris;48.8697185;2.3043389;;;Bar à Cocktails;0;0;0;4
Le Saint Malo;24 Avenue Secretan 75019 Paris;48.8816069;2.3719997;;;Bar;0;0;0;4
La Miroiterie;88 rue de Ménimontant 75020 Paris;48.8691113;2.3914534;09:00;18:00;Salle de concert;0;0;0;4
;;;;;;Galerie d’art;0;0;0;4
;;;;;;Pubs;0;0;0;4
;;;;;;Centre culturel;0;0;0;4
L’Eau Peine Bar;26 Rue de Lappe 75011 Paris;48.8533763;2.3733237;;;Bar;0;0;0;4
Le Lolabar;20 rue LafayetteGrands Magasins-Opéra 75009 Paris;48.870643;2.332355;;;Bar;0;0;0;4
Le Turgot;5 rue Turgot 75009 Paris;48.8797473;2.3455716;07:00;02:00;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
Omnibus Café;13 place Pigalle 75009 Paris;48.8823788;2.3369762;08:30;02:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Twenty One Sound Bar;20 Rue De La Forge Royale 75011 Paris;48.8515923;2.3807515;;;Bar;0;0;0;4
;;;;;;Salle de concert;0;0;0;4
L’Echevin;24 rue Trévisequartier 75009 Paris;48.87422;2.3454394;08:00;21:30;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Bistro du Monde;85 Avenue Bosquet 75007 Paris;48.8549604;2.3058027;;;Nourriture;0;0;0;4
;;;;;;Bar;0;0;0;4
L’Ecluse;34 place du Marché Saint Honoré 75001 Paris;48.8669713;2.3324558;08:30;13:00;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Le 49;49 Rue Laugier 75017 Paris;48.8825722;2.2938396;;;Nourriture;0;0;0;4
;;;;;;Bar gay;0;0;0;4
;;;;;;Restaurant;0;0;0;4
Les Caractères;25 rue des Grands Augustins 75006 Paris;48.8537568;2.3405294;18:00;02:00;Bar;0;0;0;4
;;;;;;;0;0;0;4
La Bonne Franquette;151 rue de la Roquette 75011 Paris;48.8595;2.3861947;;;Restaurant Marocain;0;0;0;4
;;;;;;Bar Lounge;0;0;0;4
Student Bar;38 rue Mouffetard 75005 Paris;48.8437833;2.3492659;;;Pubs;0;0;0;4
;;;;;;Nourriture;0;0;0;4
La Montagne Sans Geneviève;13 rue Pot de Fer 75005 Paris;48.8428378;2.348224;;;Restaurant Belge;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Au Général Lafayette;52 rue Lafayette 75009 Paris;48.8750213;2.3413186;09:00;04:00;Brasserie;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
;;;;;;Pubs;0;0;0;4
Le Schmuck;1 rue de Condé 75006 Paris;48.8517419;2.3384311;;;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Le Bô Bar;47 bd Saint-Germain 75005 Paris;48.8498259;2.3484976;;;Bar;0;0;0;4
L’oustal du col St martin;333 Rue St Martin 75003 Paris;48.8679318;2.3549982;;;Restaurant;0;0;0;4
;;;;;;Pubs;0;0;0;4
La Godinette;10 rue Vandamme 75014 Paris;48.8396161;2.3228683;17:00;01:00;Restaurant Français;0;0;0;4
;;;;;;Pubs;0;0;0;4
Le Globe;118 bd Diderot 75012 Paris;48.8472753;2.3871866;08:00;01:00;Brasserie;0;0;0;4
;;;;;;Bar;0;0;0;4
Le Julyann;36 Faubourg Montmartre1 rue Cadet 75009 Paris;48.8741453;2.342271;07:30;00:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
;;;;;;Tabac;0;0;0;4
Vivant Cave;43 rue des Petites Ecuries 75010 Paris;48.8738319;2.3496603;17:00;00:00;Restaurant Français;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Jackets;20 rue de Picardie 75003 Paris;48.8636941;2.3627141;18:00;02:00;Bar à Cocktails;0;0;0;4
;;;;;;Boîte de nuit. club;0;0;0;4
Zumo;30 avenue d'ItalieCentre commercial Italie 2 75013 Paris;48.830759;2.359204;;;Pubs;0;0;0;4
;;;;;;Bar à jus de fruits & smoothies;0;0;0;4
Le Cercle Luxembourg;1 rue Gay-Lussac 75005 Paris;48.8466293;2.3408382;06:30;02:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
24 x 36;39 rue de Montreuil 75011 Paris;48.8508301;2.3874929;08:00;00:00;Bar à vins;0;0;0;4
;;;;;;Bistrot;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Café Charbon;109 Rue Oberkampf 75011 Paris;48.865786;2.3776218;09:00;02:00;Brasserie;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
Hideout Beaubourg;173 Rue Saint-Martin 75003 Paris;48.8626188;2.3518435;;;Pubs;0;0;0;4
Chez Raspoutine;58 rue Bassano 75008 Paris;48.8714002;2.2999947;;;Bar;0;0;0;4
;;;;;;;0;0;0;4
Dôme de Villiers;4 ave Villiers 75017 Paris;48.8816423;2.3157203;;;Restaurant Français;0;0;0;4
;;;;;;Bar;0;0;0;4
Ti Jos;30 rue Delambre 75014 Paris;48.8416161;2.3259866;;;Crêperie;0;0;0;4
;;;;;;Bar;0;0;0;4
Le Balto;15 rue Guénégaud 75006 Paris;48.8558073;2.3391235;;;Bar;0;0;0;4
;;;;;;Bistrot;0;0;0;4
Brassac Costes;37 avenue Kléber 75116 Paris;48.8690085;2.2919789;;;Bar;0;0;0;4
L’Appart;9-11 Rue du Colisée 75008 Paris;48.8706724;2.3076708;12:00;23:00;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
The Collin’s Pub;153 rue de Grenelle 75007 Paris;48.8577926;2.3071464;17:00;02:00;Pubs;0;0;0;4
;;;;;;;0;0;0;4
L’Absolu;30 rue Vauvenargues 75018 Paris;48.8938417;2.3331318;09:00;14:00;Pubs;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Au Métro;18 Boulevard Pasteur 75015 Paris;48.8428529;2.3123763;;;Bar des sports;0;0;0;4
Le Haut Paris;1 rue des Envierges 75020 Paris;48.8714715;2.386009;;;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
;;;;;;Café;0;0;0;4
Bibovino;35 rue Charlot 75003 Paris;48.8626612;2.3623006;11:00;14:30;Bar à vins;0;0;0;4
;;;;;;Bière. vins et liqueurs;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
La Dégustation - Champagnes & Delicatessen;93 rue Lepic 75018 Paris;48.8870605;2.3382075;12:00;00:00;Bar à vins;0;0;0;4
;;;;;;Épicerie fine;0;0;0;4
;;;;;;Bar à Champagne;0;0;0;4
;;;;;;French Restaurants;0;0;0;4
;;;;;;French Restaurants;0;0;0;4
;;;;;;Bistros;0;0;0;4
;;;;;;Bistros;0;0;0;4
;;;;;;French Restaurants;0;0;0;4
Le Popincourt;42 Popincourt 75011 Paris;48.8594397;2.3759052;07:00;01:00;Nourriture;0;0;0;4
;;;;;;Bar;0;0;0;4
Crazytroc;1 rue Plat d'Etain 75001 Paris;48.8593285;2.3467088;14:00;21:00;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
Le 20 - 9;9 rue Ordener 75018 Paris;48.8902132;2.3585408;10:30;14:00;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
La Chance;6 bd Pasteur 75015 Paris;48.8446608;2.3107544;12:30;02:00;Café;0;0;0;4
;;;;;;Bar à narguilé. bar à chicha;0;0;0;4
Sous Les Pavés La Vigne;119 bd de Magenta 75010 Paris;48.8799724;2.3528063;10:30;13:30;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
;;;;;;;0;0;0;4
Ne Nous Fâchons Pas;7 rue de Douai 75009 Paris;48.8812309;2.3354103;;;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
La Fontaine Sully;67 rue Saint Antoine 75004 Paris;48.8541761;2.363447;06:00;02:00;Pubs;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Las Ramblas;14 rue Miollis 75015 Paris;48.8462424;2.3049125;;;Bar des sports;0;0;0;4
La Cave du 222;222 rue du Faubourg St Honoré 75017 Paris;48.8757861;2.3036863;;;Bar;0;0;0;4
Le Sanseveria;248 rue de Rivoli 75001 Paris;48.8663545;2.3249115;07:30;23:00;Bar;0;0;0;4
;;;;;;Café;0;0;0;4
Nun’s;112 rue Saint Maur 75011 Paris;48.8667905;2.3764513;18:30;02:00;Bar;0;0;0;4
;;;;;;;0;0;0;4
Le Connétable;55 rue des Archives 75003 Paris;48.8615751;2.3582934;18:00;02:00;Bar;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
Kaskad Cafe;2 place Armand Carrel 75019 Paris;48.8823771;2.3818134;09:00;02:00;Bar;0;0;0;4
;;;;;;Brasserie;0;0;0;4
Les Heures;Bar du prince de Galles33 ave Georges V 75008 Paris;48.8718722;2.3176432;;;Bar;0;0;0;4
L’Epoque;38 boulevard de Clichy 75018 Paris;48.8828514;2.3361828;10:00;05:00;Bar Lounge;0;0;0;4
;;;;;;Brasserie;0;0;0;4
;;;;;;Karaoké;0;0;0;4
Le Hide Out;46 rue des Lombards 75001 Paris;48.8597974;2.348424;;;Bar;0;0;0;4
;;;;;;Café;0;0;0;4
Club 18;18 rue de Beaujolais 75001 Paris;48.8662634;2.3382184;;;Boîte de nuit. club;0;0;0;4
;;;;;;Bar gay;0;0;0;4
Toro;74 rue Jean-Jacques Rousseau 75001 Paris;48.8645588;2.3445547;12:00;02:00;Restaurant Espagnol;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Bar à tapas;0;0;0;4
;;;;;;Assiettes et planches;0;0;0;4
La Panfoulia;7 rue Sainte-Croix de la Bretonnerie 75004 Paris;48.8578243;2.3568328;12:00;14:00;Pubs;0;0;0;4
;;;;;;Restaurant Français;0;0;0;4
La Taverne;25 rue de Caumartin 75009 Paris;48.8715968;2.3277514;09:00;02:00;Bar;0;0;0;4
;;;;;;Café;0;0;0;4
;;;;;;Café et thé;0;0;0;4
Cache ta joie;92 rue de Charonne 75011 Paris;48.8537627;2.3819893;;;Bar;0;0;0;4
Le Carbet;115 rue St Maur 75011 Paris;48.8660728;2.3766186;;;Nourriture;0;0;0;4
;;;;;;Bar;0;0;0;4
;;;;;;Restaurant Créole;0;0;0;4
Lavoir Moderne Parisien;20 rue Léon 75018 Paris;48.8878547;2.3535367;16:00;01:00;Bar;0;0;0;4
;;;;;;Salle de concert;0;0;0;4
;;;;;;Spectacle;0;0;0;4
Iguana Café;15 rue de la Roquette 75011 Paris;48.8543006;2.3712371;;;Bar Lounge;0;0;0;4
;;;;;;Bar à Cocktails;0;0;0;4
L’Abreuvoir - FauveParis;49 rue Saint-Sabin 75011 Paris;48.8584272;2.3688348;13:00;22:30;Bar à vins;0;0;0;4
;;;;;;;0;0;0;4
Nero Enoteca;3 rue Bachaumontrue piétonne 75002 Paris;48.8675641;2.34399;;;Restaurant Italien;0;0;0;4
;;;;;;Bar à vins;0;0;0;4
Mad Boat & Mad Garden;9 port de la GareQuai François Mauriac 75013 Paris;48.834873;2.376331;17:00;02:00;Bar;0;0;0;4
;;;;;;Boîte de nuit. club;0;0;0;4
;;;;;;Salle de concert;0;0;0;4
Bataclan Café;50 bd Voltaire 75011 Paris;48.863063;2.370815;09:00;02:00;Bar;0;0;0;4
;;;;;;Pub gastronomique;0;0;0;4
Le Primerose;64 avenue de la Motte-Picquet 75015 Paris;48.8498399;2.2984027;;;Brasserie;0;0;0;4
;;;;;;Bar tabac presse et PMU;0;0;0;4
Ouest Bar;64 boulevard Ornano 75018 Paris;48.8960295;2.3460605;07:00;23:00;Bar;0;0;0;4
;;;;;;;0;0;0;4
Aux Trois Obus;120 Rue Michel-Ange 75016 Paris;48.838688;2.257189;;;Brasserie;0;0;0;4
;;;;;;Bar des sports;0;0;0;4
;;;;;;Pubs;0;0;0;4
;;;;;;Nourriture;0;0;0;4
The Glove;34 rue Charlot 75003 Paris;48.8625055;2.3622447;;;Bar;0;0;0;4
La Tactique;19 rue Pascal 75005 Paris;48.8379287;2.3495371;12:00;02:00;Pubs;0;0;0;4
;;;;;;;0;0;0;4
Le Bistrot Lescot;21 rue Pierre Lescot 75001 Paris;48.8635151;2.3487675;10:00;02:00;Bar à vins;0;0;0;4
Le Progres;62 rue Legendre17 arr 75017 Paris;48.8854176;2.3166387;09:00;02:00;Bar;0;0;0;4
Le Mauzac;7 rue de L'abbé de L'épée 75005 Paris;48.8430255;2.3419239;12:00;14:30;Restaurant Français;0;0;0;4
L’Oiseau Blanc;19 rue de Rome 75008 Paris;48.8760924;2.3235747;06:00;00:00;Brasserie;0;0;0;4
